Log_Time_Stamp,Time_(sec),Physical_Layer(PHY),BT_MAC_Throughput_DL,BT_MAC_Throughput_DL,Tx_Power_(dBm)_class 2,Rx_Sensitivity_(dBm),Rx Power (dBm),Tx_Antenna GAIN_(dBi),Rx_Antenna_Gain(dBi),PATH LOSS_(dB) _(office),Range (ft),Range(m),Link_Margin,Signal_to_Noise_Ratio,Channel,Max_number_of_retransmission
Sep-25-20 22:04:13,2133,EDR PHY (#/4 DQPSK) 2Mb/s,9.84 kbps,9.84 ,4,-90,-80,2,2,25,51,17,10,10,2,0
Sep-25-20 22:04:14,2134,EDR PHY (#/4 DQPSK) 2Mb/s,15.42 kbps,15.42 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,2,0
Sep-25-20 22:04:16,2135,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,73,0
Sep-25-20 22:04:16,2136,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,29,0
Sep-25-20 22:04:17,2137,EDR PHY (#/4 DQPSK) 2Mb/s,15.38 kbps,15.38 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,58,0
Sep-25-20 22:04:18,2138,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-73.88,2,2,25,51,17,16.12,16.12,62,0
Sep-25-20 22:04:19,2139,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-73.72,2,2,25,51,17,16.28,16.28,71,0
Sep-25-20 22:04:21,2140,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-73.63,2,2,25,51,17,16.37,16.37,45,0
Sep-25-20 22:04:21,2141,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-80.44,2,2,25,51,17,9.56,9.56,40,0
Sep-25-20 22:04:22,2142,EDR PHY (#/4 DQPSK) 2Mb/s,15.28 kbps,15.28 ,4,-90,-83.56,2,2,25,51,17,6.44,6.44,3,0
Sep-25-20 22:04:24,2143,EDR PHY (#/4 DQPSK) 2Mb/s,14.43 kbps,14.43 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,48,0
Sep-25-20 22:04:24,2144,EDR PHY (#/4 DQPSK) 2Mb/s,15.10 kbps,15.10 ,4,-90,-83.75,2,2,25,51,17,6.25,6.25,2,0
Sep-25-20 22:04:25,2145,EDR PHY (#/4 DQPSK) 2Mb/s,15.45 kbps,15.45 ,4,-90,-87.38,2,2,25,51,17,2.62,2.62,7,0
Sep-25-20 22:04:26,2146,EDR PHY (#/4 DQPSK) 2Mb/s,18.47 kbps,18.47 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,68,0
Sep-25-20 22:04:27,2147,EDR PHY (#/4 DQPSK) 2Mb/s,15.47 kbps,15.47 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,19,0
Sep-25-20 22:04:29,2148,EDR PHY (#/4 DQPSK) 2Mb/s,15.62 kbps,15.62 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,37,0
Sep-25-20 22:04:29,2149,EDR PHY (#/4 DQPSK) 2Mb/s,49.37 kbps,49.37 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,62,0
Sep-25-20 22:04:30,2150,EDR PHY (#/4 DQPSK) 2Mb/s,15.84 kbps,15.84 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,51,0
Sep-25-20 22:04:32,2151,EDR PHY (#/4 DQPSK) 2Mb/s,17.17 kbps,17.17 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,31,0
Sep-25-20 22:04:32,2152,EDR PHY (#/4 DQPSK) 2Mb/s,15.36 kbps,15.36 ,4,-90,-80,2,2,25,51,17,10,10,50,0
Sep-25-20 22:04:33,2153,EDR PHY (#/4 DQPSK) 2Mb/s,16.59 kbps,16.59 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,59,0
Sep-25-20 22:04:34,2154,EDR PHY (#/4 DQPSK) 2Mb/s,15.55 kbps,15.55 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,19,0
Sep-25-20 22:04:35,2155,EDR PHY (#/4 DQPSK) 2Mb/s,13.78 kbps,13.78 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,20,0
Sep-25-20 22:04:36,2156,EDR PHY (#/4 DQPSK) 2Mb/s,14.04 kbps,14.04 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,36,0
Sep-25-20 22:04:37,2157,EDR PHY (#/4 DQPSK) 2Mb/s,15.64 kbps,15.64 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,47,0
Sep-25-20 22:04:38,2158,EDR PHY (#/4 DQPSK) 2Mb/s,15.22 kbps,15.22 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,52,0
Sep-25-20 22:04:40,2159,EDR PHY (#/4 DQPSK) 2Mb/s,15.79 kbps,15.79 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,77,0
Sep-25-20 22:04:40,2160,EDR PHY (#/4 DQPSK) 2Mb/s,15.71 kbps,15.71 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,20,0
Sep-25-20 22:04:41,2161,EDR PHY (#/4 DQPSK) 2Mb/s,15.59 kbps,15.59 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,62,0
Sep-25-20 22:04:42,2162,EDR PHY (#/4 DQPSK) 2Mb/s,15.59 kbps,15.59 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,29,0
Sep-25-20 22:04:43,2163,EDR PHY (#/4 DQPSK) 2Mb/s,17.81 kbps,17.81 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,6,0
Sep-25-20 22:04:44,2164,EDR PHY (#/4 DQPSK) 2Mb/s,15.79 kbps,15.79 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,3,0
Sep-25-20 22:04:45,2165,EDR PHY (#/4 DQPSK) 2Mb/s,15.38 kbps,15.38 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,71,0
Sep-25-20 22:04:46,2166,EDR PHY (#/4 DQPSK) 2Mb/s,14.33 kbps,14.33 ,4,-90,-79.47,2,2,25,51,17,10.53,10.53,15,0
Sep-25-20 22:04:48,2167,EDR PHY (#/4 DQPSK) 2Mb/s,13.15 kbps,13.15 ,4,-90,-79.28,2,2,25,51,17,10.72,10.72,60,0
Sep-25-20 22:04:48,2168,EDR PHY (#/4 DQPSK) 2Mb/s,15.27 kbps,15.27 ,4,-90,-77.64,2,2,25,51,17,12.36,12.36,7,0
Sep-25-20 22:04:49,2169,EDR PHY (#/4 DQPSK) 2Mb/s,15.74 kbps,15.74 ,4,-90,-76.33,2,2,25,51,17,13.67,13.67,2,0
Sep-25-20 22:04:51,2170,EDR PHY (#/4 DQPSK) 2Mb/s,15.63 kbps,15.63 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,25,0
Sep-25-20 22:04:51,2171,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,2,0
Sep-25-20 22:04:52,2172,EDR PHY (#/4 DQPSK) 2Mb/s,15.30 kbps,15.30 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,14,0
Sep-25-20 22:04:53,2173,EDR PHY (#/4 DQPSK) 2Mb/s,15.19 kbps,15.19 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,15,0
Sep-25-20 22:04:54,2174,EDR PHY (#/4 DQPSK) 2Mb/s,15.79 kbps,15.79 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,66,0
Sep-25-20 22:04:56,2175,EDR PHY (#/4 DQPSK) 2Mb/s,15.81 kbps,15.81 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,67,0
Sep-25-20 22:04:56,2176,EDR PHY (#/4 DQPSK) 2Mb/s,15.47 kbps,15.47 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,33,0
Sep-25-20 22:04:57,2177,EDR PHY (#/4 DQPSK) 2Mb/s,15.22 kbps,15.22 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,53,0
Sep-25-20 22:04:59,2178,EDR PHY (#/4 DQPSK) 2Mb/s,15.14 kbps,15.14 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,48,0
Sep-25-20 22:04:59,2179,EDR PHY (#/4 DQPSK) 2Mb/s,15.40 kbps,15.40 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,49,0
Sep-25-20 22:05:00,2180,EDR PHY (#/4 DQPSK) 2Mb/s,13.80 kbps,13.80 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,68,0
Sep-25-20 22:05:01,2181,EDR PHY (#/4 DQPSK) 2Mb/s,12.62 kbps,12.62 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,47,0
Sep-25-20 22:05:02,2182,EDR PHY (#/4 DQPSK) 2Mb/s,15.37 kbps,15.37 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,69,0
Sep-25-20 22:05:04,2183,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,49,0
Sep-25-20 22:05:04,2184,EDR PHY (#/4 DQPSK) 2Mb/s,15.41 kbps,15.41 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,59,0
Sep-25-20 22:05:05,2185,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,17,0
Sep-25-20 22:05:07,2186,EDR PHY (#/4 DQPSK) 2Mb/s,15.03 kbps,15.03 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,53,0
Sep-25-20 22:05:07,2187,EDR PHY (#/4 DQPSK) 2Mb/s,15.56 kbps,15.56 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,13,0
Sep-25-20 22:05:08,2188,EDR PHY (#/4 DQPSK) 2Mb/s,15.22 kbps,15.22 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,6,0
Sep-25-20 22:05:09,2189,EDR PHY (#/4 DQPSK) 2Mb/s,15.19 kbps,15.19 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,19,0
Sep-25-20 22:05:10,2190,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,20,0
Sep-25-20 22:05:11,2191,EDR PHY (#/4 DQPSK) 2Mb/s,15.15 kbps,15.15 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,79,0
Sep-25-20 22:05:12,2192,EDR PHY (#/4 DQPSK) 2Mb/s,15.60 kbps,15.60 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,52,0
Sep-25-20 22:05:13,2193,EDR PHY (#/4 DQPSK) 2Mb/s,17.64 kbps,17.64 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,31,0
Sep-25-20 22:05:15,2194,EDR PHY (#/4 DQPSK) 2Mb/s,19.44 kbps,19.44 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,32,0
Sep-25-20 22:05:15,2195,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,66,0
Sep-25-20 22:05:16,2196,EDR PHY (#/4 DQPSK) 2Mb/s,15.54 kbps,15.54 ,4,-90,-57.69,2,2,25,51,17,32.31,32.31,63,0
Sep-25-20 22:05:17,2197,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-57.9,2,2,25,51,17,32.1,32.1,74,0
Sep-25-20 22:05:18,2198,EDR PHY (#/4 DQPSK) 2Mb/s,15.60 kbps,15.60 ,4,-90,-57.51,2,2,25,51,17,32.49,32.49,6,0
Sep-25-20 22:05:19,2199,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-57.24,2,2,25,51,17,32.76,32.76,11,0
Sep-25-20 22:05:20,2200,EDR PHY (#/4 DQPSK) 2Mb/s,15.17 kbps,15.17 ,4,-90,-57.16,2,2,25,51,17,32.84,32.84,33,0
Sep-25-20 22:05:21,2201,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-56.99,2,2,25,51,17,33.01,33.01,20,0
Sep-25-20 22:05:23,2202,EDR PHY (#/4 DQPSK) 2Mb/s,15.41 kbps,15.41 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,65,0
Sep-25-20 22:05:23,2203,EDR PHY (#/4 DQPSK) 2Mb/s,15.25 kbps,15.25 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,34,0
Sep-25-20 22:05:24,2204,EDR PHY (#/4 DQPSK) 2Mb/s,15.44 kbps,15.44 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,4,0
Sep-25-20 22:05:25,2205,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,60,0
Sep-25-20 22:05:26,2206,EDR PHY (#/4 DQPSK) 2Mb/s,13.29 kbps,13.29 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,32,0
Sep-25-20 22:05:27,2207,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,27,0
Sep-25-20 22:05:28,2208,EDR PHY (#/4 DQPSK) 2Mb/s,12.49 kbps,12.49 ,4,-90,-80,2,2,25,51,17,10,10,15,0
Sep-25-20 22:05:29,2209,EDR PHY (#/4 DQPSK) 2Mb/s,15.25 kbps,15.25 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,10,0
Sep-25-20 22:05:31,2210,EDR PHY (#/4 DQPSK) 2Mb/s,332.43 kbps,332.43 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,77,0
Sep-25-20 22:05:31,2211,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,75,0
Sep-25-20 22:05:32,2212,EDR PHY (#/4 DQPSK) 2Mb/s,15.17 kbps,15.17 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,9,0
Sep-25-20 22:05:34,2213,EDR PHY (#/4 DQPSK) 2Mb/s,21.11 kbps,21.11 ,4,-90,-81.95,2,2,25,51,17,8.05,8.05,29,0
Sep-25-20 22:05:34,2214,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-43.51,2,2,25,51,17,46.49,46.49,76,0
Sep-25-20 22:05:35,2215,EDR PHY (#/4 DQPSK) 2Mb/s,15.27 kbps,15.27 ,4,-90,-41.95,2,2,25,51,17,48.05,48.05,22,0
Sep-25-20 22:05:36,2216,EDR PHY (#/4 DQPSK) 2Mb/s,17.68 kbps,17.68 ,4,-90,-42.41,2,2,25,51,17,47.59,47.59,34,0
Sep-25-20 22:05:37,2217,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-42.13,2,2,25,51,17,47.87,47.87,78,0
Sep-25-20 22:05:39,2218,EDR PHY (#/4 DQPSK) 2Mb/s,15.56 kbps,15.56 ,4,-90,-43.21,2,2,25,51,17,46.79,46.79,21,0
Sep-25-20 22:05:39,2219,EDR PHY (#/4 DQPSK) 2Mb/s,15.46 kbps,15.46 ,4,-90,-45.2,2,2,25,51,17,44.8,44.8,17,0
Sep-25-20 22:05:40,2220,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-48.08,2,2,25,51,17,41.92,41.92,66,0
Sep-25-20 22:05:42,2221,EDR PHY (#/4 DQPSK) 2Mb/s,15.19 kbps,15.19 ,4,-90,-52.63,2,2,25,51,17,37.37,37.37,75,0
Sep-25-20 22:05:42,2222,EDR PHY (#/4 DQPSK) 2Mb/s,15.43 kbps,15.43 ,4,-90,-55.84,2,2,25,51,17,34.16,34.16,62,0
Sep-25-20 22:05:43,2223,EDR PHY (#/4 DQPSK) 2Mb/s,15.40 kbps,15.40 ,4,-90,-56.97,2,2,25,51,17,33.03,33.03,37,0
Sep-25-20 22:05:44,2224,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-57.1,2,2,25,51,17,32.9,32.9,67,0
Sep-25-20 22:05:45,2225,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-59.03,2,2,25,51,17,30.97,30.97,79,0
Sep-25-20 22:05:47,2226,EDR PHY (#/4 DQPSK) 2Mb/s,14.37 kbps,14.37 ,4,-90,-60.66,2,2,25,51,17,29.34,29.34,50,0
Sep-25-20 22:05:47,2227,EDR PHY (#/4 DQPSK) 2Mb/s,15.27 kbps,15.27 ,4,-90,-64.38,2,2,25,51,17,25.62,25.62,23,0
Sep-25-20 22:05:48,2228,EDR PHY (#/4 DQPSK) 2Mb/s,14.12 kbps,14.12 ,4,-90,-61.51,2,2,25,51,17,28.49,28.49,68,0
Sep-25-20 22:05:50,2229,EDR PHY (#/4 DQPSK) 2Mb/s,13.30 kbps,13.30 ,4,-90,-63.19,2,2,25,51,17,26.81,26.81,8,0
Sep-25-20 22:05:50,2230,EDR PHY (#/4 DQPSK) 2Mb/s,113.63 kbps,113.63 ,4,-90,-62.8,2,2,25,51,17,27.2,27.2,55,0
Sep-25-20 22:05:51,2231,EDR PHY (#/4 DQPSK) 2Mb/s,15.42 kbps,15.42 ,4,-90,-61.84,2,2,25,51,17,28.16,28.16,58,0
Sep-25-20 22:05:52,2232,EDR PHY (#/4 DQPSK) 2Mb/s,13.38 kbps,13.38 ,4,-90,-63.99,2,2,25,51,17,26.01,26.01,11,0
Sep-25-20 22:05:53,2233,EDR PHY (#/4 DQPSK) 2Mb/s,15.19 kbps,15.19 ,4,-90,-64.09,2,2,25,51,17,25.91,25.91,4,0
Sep-25-20 22:05:54,2234,EDR PHY (#/4 DQPSK) 2Mb/s,15.40 kbps,15.40 ,4,-90,-61.17,2,2,25,51,17,28.83,28.83,66,0
Sep-25-20 22:05:55,2235,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-60.79,2,2,25,51,17,29.21,29.21,16,0
Sep-25-20 22:05:56,2236,EDR PHY (#/4 DQPSK) 2Mb/s,15.74 kbps,15.74 ,4,-90,-60.38,2,2,25,51,17,29.62,29.62,27,0
Sep-25-20 22:05:58,2237,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-56.17,2,2,25,51,17,33.83,33.83,48,0
Sep-25-20 22:05:58,2238,EDR PHY (#/4 DQPSK) 2Mb/s,13.49 kbps,13.49 ,4,-90,-56.83,2,2,25,51,17,33.17,33.17,5,0
Sep-25-20 22:05:59,2239,EDR PHY (#/4 DQPSK) 2Mb/s,15.85 kbps,15.85 ,4,-90,-62.86,2,2,25,51,17,27.14,27.14,27,0
Sep-25-20 22:06:00,2240,EDR PHY (#/4 DQPSK) 2Mb/s,18.11 kbps,18.11 ,4,-90,-66.19,2,2,25,51,17,23.81,23.81,13,0
Sep-25-20 22:06:01,2241,EDR PHY (#/4 DQPSK) 2Mb/s,15.37 kbps,15.37 ,4,-90,-65.93,2,2,25,51,17,24.07,24.07,61,0
Sep-25-20 22:06:02,2242,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-65.84,2,2,25,51,17,24.16,24.16,33,0
Sep-25-20 22:06:03,2243,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-68.26,2,2,25,51,17,21.74,21.74,54,0
Sep-25-20 22:06:04,2244,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-70.16,2,2,25,51,17,19.84,19.84,10,0
Sep-25-20 22:06:06,2245,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-70.05,2,2,25,51,17,19.95,19.95,49,0
Sep-25-20 22:06:06,2246,EDR PHY (#/4 DQPSK) 2Mb/s,15.27 kbps,15.27 ,4,-90,-66.7,2,2,25,51,17,23.3,23.3,28,0
Sep-25-20 22:06:07,2247,EDR PHY (#/4 DQPSK) 2Mb/s,15.97 kbps,15.97 ,4,-90,-66.15,2,2,25,51,17,23.85,23.85,9,0
Sep-25-20 22:06:09,2248,EDR PHY (#/4 DQPSK) 2Mb/s,22.88 kbps,22.88 ,4,-90,-66.06,2,2,25,51,17,23.94,23.94,53,0
Sep-25-20 22:06:09,2249,EDR PHY (#/4 DQPSK) 2Mb/s,14.65 kbps,14.65 ,4,-90,-69.55,2,2,25,51,17,20.45,20.45,37,0
Sep-25-20 22:06:10,2250,EDR PHY (#/4 DQPSK) 2Mb/s,14.80 kbps,14.80 ,4,-90,-69.49,2,2,25,51,17,20.51,20.51,40,0
Sep-25-20 22:06:11,2251,EDR PHY (#/4 DQPSK) 2Mb/s,63.22 kbps,63.22 ,4,-90,-68.33,2,2,25,51,17,21.67,21.67,30,0
Sep-25-20 22:06:12,2252,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-68.11,2,2,25,51,17,21.89,21.89,74,0
Sep-25-20 22:06:14,2253,EDR PHY (#/4 DQPSK) 2Mb/s,17.32 kbps,17.32 ,4,-90,-69.14,2,2,25,51,17,20.86,20.86,42,0
Sep-25-20 22:06:14,2254,EDR PHY (#/4 DQPSK) 2Mb/s,16.12 kbps,16.12 ,4,-90,-69.7,2,2,25,51,17,20.3,20.3,65,0
Sep-25-20 22:06:15,2255,EDR PHY (#/4 DQPSK) 2Mb/s,15.25 kbps,15.25 ,4,-90,-68.58,2,2,25,51,17,21.42,21.42,45,0
Sep-25-20 22:06:17,2256,EDR PHY (#/4 DQPSK) 2Mb/s,15.38 kbps,15.38 ,4,-90,-68.4,2,2,25,51,17,21.6,21.6,31,0
Sep-25-20 22:06:17,2257,EDR PHY (#/4 DQPSK) 2Mb/s,15.33 kbps,15.33 ,4,-90,-67,2,2,25,51,17,23,23,21,0
Sep-25-20 22:06:18,2258,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-69.53,2,2,25,51,17,20.47,20.47,42,0
Sep-25-20 22:06:19,2259,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-69.77,2,2,25,51,17,20.23,20.23,43,0
Sep-25-20 22:06:20,2260,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-72.29,2,2,25,51,17,17.71,17.71,32,0
Sep-25-20 22:06:22,2261,EDR PHY (#/4 DQPSK) 2Mb/s,15.14 kbps,15.14 ,4,-90,-72.91,2,2,25,51,17,17.09,17.09,27,0
Sep-25-20 22:06:22,2262,EDR PHY (#/4 DQPSK) 2Mb/s,15.53 kbps,15.53 ,4,-90,-71.47,2,2,25,51,17,18.53,18.53,15,0
Sep-25-20 22:06:23,2263,EDR PHY (#/4 DQPSK) 2Mb/s,15.36 kbps,15.36 ,4,-90,-69.16,2,2,25,51,17,20.84,20.84,27,0
Sep-25-20 22:06:25,2264,EDR PHY (#/4 DQPSK) 2Mb/s,15.63 kbps,15.63 ,4,-90,-70.26,2,2,25,51,17,19.74,19.74,49,0
Sep-25-20 22:06:25,2265,EDR PHY (#/4 DQPSK) 2Mb/s,15.29 kbps,15.29 ,4,-90,-72.26,2,2,25,51,17,17.74,17.74,38,0
Sep-25-20 22:06:26,2266,EDR PHY (#/4 DQPSK) 2Mb/s,15.28 kbps,15.28 ,4,-90,-73.86,2,2,25,51,17,16.14,16.14,52,0
Sep-25-20 22:06:27,2267,EDR PHY (#/4 DQPSK) 2Mb/s,15.54 kbps,15.54 ,4,-90,-75.18,2,2,25,51,17,14.82,14.82,74,0
Sep-25-20 22:06:28,2268,EDR PHY (#/4 DQPSK) 2Mb/s,14.78 kbps,14.78 ,4,-90,-76.49,2,2,25,51,17,13.51,13.51,12,0
Sep-25-20 22:06:30,2269,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-78.63,2,2,25,51,17,11.37,11.37,41,0
Sep-25-20 22:06:30,2270,EDR PHY (#/4 DQPSK) 2Mb/s,17.90 kbps,17.90 ,4,-90,-79.62,2,2,25,51,17,10.38,10.38,48,0
Sep-25-20 22:06:31,2271,EDR PHY (#/4 DQPSK) 2Mb/s,127.31 kbps,127.31 ,4,-90,-80.66,2,2,25,51,17,9.34,9.34,71,0
Sep-25-20 22:06:33,2272,EDR PHY (#/4 DQPSK) 2Mb/s,15.45 kbps,15.45 ,4,-90,-80.17,2,2,25,51,17,9.83,9.83,70,0
Sep-25-20 22:06:33,2273,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-79.71,2,2,25,51,17,10.29,10.29,21,0
Sep-25-20 22:06:34,2274,EDR PHY (#/4 DQPSK) 2Mb/s,15.55 kbps,15.55 ,4,-90,-78.16,2,2,25,51,17,11.84,11.84,62,0
Sep-25-20 22:06:35,2275,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-68.95,2,2,25,51,17,21.05,21.05,17,0
Sep-25-20 22:06:36,2276,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80.44,2,2,25,51,17,9.56,9.56,16,0
Sep-25-20 22:06:37,2277,EDR PHY (#/4 DQPSK) 2Mb/s,15.25 kbps,15.25 ,4,-90,-83.56,2,2,25,51,17,6.44,6.44,69,0
Sep-25-20 22:06:38,2278,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,59,0
Sep-25-20 22:06:39,2279,EDR PHY (#/4 DQPSK) 2Mb/s,15.33 kbps,15.33 ,4,-90,-83.75,2,2,25,51,17,6.25,6.25,71,0
Sep-25-20 22:06:41,2280,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-87.38,2,2,25,51,17,2.62,2.62,7,0
Sep-25-20 22:06:41,2281,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,53,0
Sep-25-20 22:06:42,2282,EDR PHY (#/4 DQPSK) 2Mb/s,15.17 kbps,15.17 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,16,0
Sep-25-20 22:06:43,2283,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,78,0
Sep-25-20 22:06:44,2284,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,65,0
Sep-25-20 22:06:45,2285,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,19,0
Sep-25-20 22:06:46,2286,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,13,0
Sep-25-20 22:06:47,2287,EDR PHY (#/4 DQPSK) 2Mb/s,15.60 kbps,15.60 ,4,-90,-80,2,2,25,51,17,10,10,30,0
Sep-25-20 22:06:49,2288,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,16,0
Sep-25-20 22:06:49,2289,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,79,0
